Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
 Greek Yogurt - Vanilla Bean,Epigamia,90 g,Rs 45,"['Epigama in Ancient Greek meant a way to Formalize the relationship between different nations, Thus with this cup of Greek Yogurt we applaud the marriage of a healthy lifestyle with delicious taste using only natural ingredients, No Prevervatives or artificial Flavours.']"
 Greek Yogurt - Wild,Epigamia,Raspberry,Rs 45,['Low Fat and High protein delicious and thick Greek Yogurt.']
 Misti Doi - Artisanal,Epigamia,85 g,Rs 30,"['The first of its kind in India, Epigamia Artisanal Mishti Doi is lactose-free and is especially crafted to improve gut health, ease digestion and boost immunity. It has no added preservatives. Mishti doi is a fermented sweet doi from the Indian subcontinent and it is common in the states of West Bengal in India, and in Bangladesh. It is made with milk and sugar/jaggery.']"
 Greek Yogurt - Natural,Epigamia,Low Fat,Rs 180,"['Epigama in Ancient Greek meant a way to Formalize the relationship between different nations, Thus with this cup of Greek Yogurt we applaud the marriage of a healthy lifestyle with delicious taste using only natural ingredients, No Prevervatives or artificial Flavours, Dont waste a Second.']"
 Greek Yogurt - Strawberry,Epigamia,90 g,Rs 45,['Low Fat and High protein delicious and thick Greek Yogurt.']
 Greek Yogurt - Blueberry,Epigamia,90 g Cup,Rs 45,"[""Epigama means in Ancient Greek meant a way to Formalize the relationship between different nations. Epigamia greek yogurt is one of the most authentic yoghurts which advocates a healthy lifestyle with delicious taste. An excellent source of protein without the added fat. Greek yogurt is a great way to boost your protein levels while avoiding heavy foods. It's containing half the amount of carbohydrates as compared to regular yogurt.  Yogurts are low in sodium as well as high in potassium and helps to maintain proper balance in the body. The creamy rich texture enables it to be nutritiously dense and satisfying. Yogurt is a source of Iodine, which helps to increase metabolism and promote weight loss. It is lower in lactose as well as carbohydrates making it much easier to digest.""]"
 Greek Yogurt - Alphonso Mango,Epigamia,90 g,Rs 45,['Low Fat and High protein delicious and thick Greek Yogurt.']
 Greek Yogurt - Natural,Epigamia,90 g,Rs 45,['Low Fat and High protein delicious and thick Greek Yogurt.']
Malai Paneer,Amul,200 g Pouch,Rs 75,['Equivalent to Cream Cottage cheese.\r\nMost convenient form of paneer.\r\nRich in Proteins.\r\nPure and Hygienic.\r\nHaving high fat and low moisture compared to loose paneer available in market. Paneer having smooth: uniform texture and softness.']
Malai Paneer - Organic,Akshayakalpa,200 g,Rs 140,"['Enjoy the authentic taste of homemade paneer every day with Akshayakalpa Malai Paneer. Healthy & tasty, it is an organic dairy product which is absolutely suitable for vegetarians. No preservatives, artificial additives or flavouring, and no emulsifiers are used in this malai paneer.']"
GoodLife Toned Milk,Nandini,500 ml Carton,Rs 27,['Goodlife Cow milk is UHT processed milk with Min.3.% fat and Min. 8.5% SNF. Suitable for all generation.']
Organic Fresh Paneer,Fresho,200 g,Rs 74.50,['Fresho Organic Milk is sourced from farms that have been certified organic for over 8 years. All feed is naturally grown with no pesticides or fertilizers and all products are 100% checmical-free and contain no genetically modified organisms. Your products last longer']
Paneer,Nandini,200 g Pouch,Rs 85,"['As a part of the Karnataka Co operative Milk Federation, Nandini is a renowned Indian culinary brand that brings you the purest and best dairy products. The Nandini brand of paneer is one of the freshest products that you can use in a number of dishes.']"
Mist Natural Set Curd,Milky,1 kg Cup,Rs 120,['Milky Mist Yoghurt Curd is an excellent source of calcium and proteins. Prepared from higher quality pasteurized toned milk.']
dairy Paneer - Malai,mother,200 g,Rs 85,"[""Mother's Dairy Malai Paneer is made from 100% cow's milk and serves as a rich source of protein and calcium. Paneer is also known as Cottage Cheese and is used to prepare a variety of Indian appetizers and main course dishes including salads, tikkies, and gravies. It is a preferred choice of vegetarians.""]"
Bake Rusk Toast,Britannia,72 g,Rs 10,"['Make your tea time crunchy and rusky with wonderfully delicious Britannia Premium Bake Rusk. The flavour of it makes you leave mouth-watering. It gives the best nutrition to your health. Experience the taste, texture, and crunch of the classic Britannia Premium Bake Rusk. With the right amount of sweetness, substance of wheat and hint of elaichi, it perfectly complements your steaming cup of tea!']"
dairy Dahi - Made From Toned Milk,mother,400 g Cup,Rs 50,"['Mother Dairy Dahi Cup 100% Natural is a luscious, smooth and well set curd which gives you the flavor of Homemade curd with no the hassles of setting curd at home. Our curd is arranged using the best quality standards making it disinfected. It is regularly thick, reliable and natural lacking the use of any preservatives. It is complete from pasteurized standardized milk which contains 4.5 % milk fat and 10 % milk SNF.']"
Curd,Cavins,160 g Pouch,Rs 10,['Cavins curd made similar in tasye to homemade curd from specially processed cavins toned milk.']
Curd - Set,Akshayakalpa,Artisanal,Rs 80,"['Made from pure and certified organic milk, this artisanal curd is the perfect combination of health and taste. Loaded with several essential nutrients, curd is comparatively lighter on the stomach and easier to digest than milk. Curd also has an amazing effect on the skin and helps maintain its beauty.']"
Bake Rusk Toast,Britannia,273 g,Rs 40,"['Britannia Toast Bake Suji Biscuits are low in calories, high in nutritional value and good in taste; and these are reasons enough to include them in your regular tea time regime! This crunchy crispy and light biscuit fill your stomach quickly, without adding any extra kilos. This is quite a favourite among diabetics.']"
Fresh Paneer,Amul,200 g,Rs 82,"['Paneer is also called cottage cheese. Amul Fresh Paneer is made from pure milk, hygenically packed untouched by hand. It adheres to FASSAI norms. Amul fresh paneer is a rich source of Protein.']"
A+ Slim Dahi - Low-Fat Curd,Nestle,400 g Cup,Rs 78,"['NestlE a+ Slim Dahi is a step towards keeping fit and looking great. Choosing a low fat diet and physical activities like taking the stairs, jogging and cycling can help meet your fitness goal. \r\nEach serve (200g) of this thick and delicious yoghurt helps meet 2 of the 3 dairy portions that you need in a day. NestlE a+ Slim Dahi is low in fats and contains no added preservatives.']"
Processed Cheese Block,Amul,200 g Carton,Rs 106,"['Amul Processed Cheese Block is completed from graded cow/buffalo milk using microbial rennet. It is delectably creamy and superior supply of vitamin A, protein and Calcium. It is very healthful and rich in milk protein. It is 100 % vegetarian. It improves its flavor in melted dishes like soups and saucy spicy and hot recipes. It is especially strong for your diet due to its dietary value.']"
Mist Curd - Farm Fresh,Milky,400 g Cup,Rs 60,['Milky Mist dahi gives a lot of health benefits. Ready from superior quality pasteurized toned milk; Milky Mist provides you the correct thickness and quality. The live and active bacterial culture included in Milky Mist Curd aids digestion and lets you live a healthy energetic life.']
Chocolate Cake,Britannia,55 g,Rs 15,"[""Britannia Chocolate Cake has soft and delicious cake slices with the goodness of chocolate, milk and eggs. With each bite feel the richness and smoothness of chocolate which gives mouth-watering flavour. Britannia Cakes have soft spongy and fluffy slices that deliciously melts in your mouth.  Believing in delivering fresh and healthy products, Britannia India manufactures some of India's favourite cakes.""]"
Mist Fruit Yoghurt - Blueberry,Milky,100 g,Rs 15,['Yoghurt enriched with Natural Fruit & flavour.']
Probiotic Health Drink - Light,Yakult,65 ml Pack of 5,Rs 85,"['Yakult Light is a probiotic fermented milk drink with reduced sugar and Vitamin D and E. Every bottle contains more than 6.5 billion beneficial bacterias called Lactobacillus casei strain Shirota (LcS). LcS reaches the intestine alive to increase good bacteria and decrease bad bacteria.\r\nRegular consumption of Yakult Light helps improve digestion and helps build immunity.\r\nIt is believed that Vitamin D helps absorb calcium and supports bone strength, and Vitamin E helps prevent aging due to antioxidant effect.']"
Mist Khova - Unsweetened,Milky,200 g Pouch,Rs 80,"['Milky Mist, known for its premium processing of dairy products, offers one of the finest quality khova.\xa0Milky mist provides you with smooth textured, well processed khova which can enhance the flavor and texture of your dishes very easily. The khova is unsweetened, so that you can add the amount of sugar which suits your taste while preparing delicacies with it.']"
dairy Misti Doi,mother,85 g Cup,Rs 20,"['Mother Dairy Mishti Doi is a delicious treat whenever you feel like having something sweet. It is an entirely strong dairy product lacking any preservative and extra color, so it a valuable item for everybody apart from for those who are the diabetic.']"
 Milkmaid Sweetened Condensed Milk,Nestle,400 g Tin,Rs 125,"['MILKMAID is rich and creamy, sweetened condensed milk - the dessert partner that helps you make a range of mouth-watering sweets at home - be it payasam, ice creams, cakes and much more. Made with high-quality milk, your favourite MILKMAID has been delighting generations for over 100 years! Make and enjoy your favourite desserts after lunch, dinner or as a snack.\xa0Milkmaid comes in the size of 400g Tin, each serving of loved dessert containing approx. 45 Kcal per tablespoon. Are you worried you may not know how to use it? We have got you covered with www.milkmaid.in.\xa0Milkmaid’s very own website with more than 100 irresistible recipes, to help you create hundreds of sweet stories! Usage: It is very versatile. It mixes well and can be used in a number of ways to make your favourite desserts. Helps you get better consistency and taste of desserts compared to milk. Servings should be adjusted for children of different ages.\xa0A versatile dessert partner for mothers to create sweet stories with their familiesIndian & western desserts with perfect consistency, texture and taste']"
Mist Fruit Yoghurt - Strawberry,Milky,100 ml,Rs 15,['Real Fruit Yoghurt']
 EveryDay Dairy Whitener Milk Powder for Tea,Nestle,20 g Pouch,Rs 10,"[""Nestle EVERYDAY is a dairy whitener or dried milk powder that mixes in completely with your tea to lift its taste - so you get a thicker & tastier cup of tea, every time. We at Nestle use milk of the highest quality, and also use our international dairy know-how to carefully dry and balance this milk powder without losing any of its goodness, so that you and your family can enjoy a thicker, milkier, tastier cup of tea - with EVERYDAY, tea's perfect partner!\xa0Did you know that EVERYDAY is the No.1 selling dairy whitener in the country?\xa0It’s no wonder then, that in blind taste tests consumers ranked tea made with EVERYDAY milk powder as their No.1 choice for a perfect cup of tea!\xa0Get a thicker & tastier cup of tea every time with EVERYDAY powderNestle Everyday Dairy Whitener ranked No. 1 by consumers in blind taste tests!Comes with added sugar to make the perfect cup of tea.""]"
