Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Popular Cashew/Kaju - Split,bb Popular,200 g,Rs 210,"['Cashew - Split is very wealthy in flavour is a common ingredient in desserts and are utilized to make oils. It includes good amounts of dietary fibre, oil and antioxidants. Cashews are wealthy in iron, selenium, phosphorus, magnesium and zinc. They are also good sources of protein, antioxidants and phytochemicals.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Mantra Organic - Sugar,24 Mantra,1 kg Pouch,Rs 125,"['24 Mantra brings to you Organic Sugar that is perfect for every health-conscious person who cares for natural products. Organic sugar is a product of organic farming. A special variety of sugarcane is cultivated with no chemical treatment i.e. without the use of chemical fertilizer, insecticide and pesticide. To grow organic sugar cane, organic manure like dung or compost is used. 24 Mantra ensures that customers get the best quality natural and pure Organic Sugar. This organic sugar is absolutely pure because even for processing, vegetable clarification agent and herbal extracts are used to clean the sugar. Only 40% sugar can be produced from such brown sugarcane.']"
Royal Organic - Rice Flour,bb Royal,1 kg,Rs 62,"['rice flour is obtained from thinly ground rice. It is minced from raw white rice and is used in making various tasty dishes. Rice flour acts as a healthy thickening agent in few refrigerated recipes, it gives the dishes smooth consistency. Rice flour is gluten free and a fine substitute for wheat flour. It is used to make sweets and rice noodles and also has an extensive use in baby food products. It is free from synthetic chemicals and pesticides.']"
Royal Organic - Urad Dal Black (Split),bb Royal,500 g,Rs 81,"['Urad, also known as white lentil or black lentil is a kind of bean from List of Indian Dals and mostly used in Southern part of Asia. Urad dal is used as a major ingredient in Indian cuisine for preparing a healthy diet. Urad dal has protein, fat, and carbohydrates which is required by the body. This dal is one of the richest sources of proteins and Vitamin B. It is free from synthetic chemicals and pesticides.']"
Dates - Desert King,Lion,250 g Cup,Rs 122,"['Lion Dates - Desert King is one of the healthy and nutritionally rich fruits enriched with the natural taste, vitamins and minerals. The skin of the dried fruit is wrinkled and covered with a sticky, waxy film. Served mainly as desserts, these date fruits are generally chopped into tiny slices and scattered across cakes and puddings to ameliorate their flavor. Moreover, they are loaded with natural fibers and according to a modern medicine survey, they are useful in keeping abdominal cancer at bay.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Royal Cardamom/Elaichi - Black,bb Royal,20 g,Rs 40,"['Black Cardamom is dried over a smoke fire and therefore contains a distinct smokey fragrance. The seeds contain sweetish, smokey taste when bitten into. The pods are fragrant but not as much as the green cardamom.']"
Royal Multigrain Atta,bb Royal,1 kg Pouch,Rs 56,"['bb Royal Multigrain Atta is made with the goodness of wheat and 9 other whole grains including horse gram, amaranthus, bajra, barley, ragi, jowar, soybean, bengal gram, and maize. This Atta is fortified with iron, folic acid and vitamin B12 which makes your daily diet more nutritious.']"
Mantra Organic Dal - Tur,24 Mantra,1 kg Pouch,Rs 185.25,"['24 Mantra Tur Dal is one of the staple foods to add its importance in Indian cuisines. Tur dal is basically rich in Fibre, Carbohydrates, Protein, Calcium, and Fat. The flavor and the taste of Tur dal is unique and is one of the most appetizing dals.']"
Royal Organic - Urad Black,bb Royal,Whole,Rs 80,"['Organic Urad Dal Black With black skin covering creamy white pods, this dal has a typical appearance. The skin gives the dal a sturdy, earthy flavor. It is nutritious and is recommended for diabetic patients. It is also widely used in South Indian dishes due to its individual flavor.']"
Royal Gobind Bhog Rice,bb Royal,1 kg Pouch,Rs 119,['It is majour used in west Bengal by bengali communitey in all ocassion for food preperation  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']
Saver Maida,Super Saver,1 kg,Rs 45,"['The Maida or white flour is an ideal part of any cuisine, including Indian, Chinese and Italian. The maida is sourced from the best of wheat grains, trying to retain optimal fibre value so that you are able to get quality flour, especially with self-rising benefits.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Powder - Kashmirilal,Everest,200 g,Rs 105,['Everest presents their authentic range of masalas that are blended with a wide variety of handpicked and selected spices that bring a whole new flavour and meaning to your dishes. Rake up your favourite recipes and cuisines by adding this magical blend of Everest masalas.']
 Refined Sunflower - Oil,Sunpure ,5 L Can,Rs 546.25,['Sunpure offers you the Refined Sunflower Oil which is purely non-volatile oil compacted from sunflower. The best edible oil most generally utilized for cooking and frying eating stuffs. The natural fragrance of the oil along with its purity makes your stuffs extra tasty and healthy. It consists of Vitamin E and it is completely worth to be relied on. It is also low in saturated fat & adds the best taste to your food.']
 Coconut Oil - Coconad,Klf ,500 ml Pouch,Rs 142.50,"['KLF Coconad is a 100% pure premium coconut oil made with the finest copra extracts of Kerala. From enjoying the delicious flavor that this tropical oil gives to the many health benefits you can enjoy, pure coconut oil is being re-discovered by the health-conscious consumers of today.']"
Salt Rock Salt,Tata Salt,1 kg,Rs 110,"['Enjoy a fresh burst of flavour in every meal with Tata Salt Rock Salt. Sourced from the Himalayas, Tata Rock Salt brings a refreshing combination of great taste and health to your table. The pink crystals are rich in essential minerals like calcium, magnesium and potassium. You can add Tata Rock Salt to your day to day meals and even meals for special occasions. Tata Rock Salt can also be used to enhance fasting foods.']"
Chicken Masala,Everest,100 g Carton,Rs 72,"['In this blend, the flavouring agents marginally predominate the taste elements. Consequently the blend is less steeped in pungency. For chicken curry, this gives the right balance between the spice-elements and other ingredients in the dish.']"
Royal Organic Chilli Powder,bb Royal,100 g,Rs 30,['Organic Red chilli powder is made by grinding dried red chillies into powder. The organic chilli powder is rich in vitamin A and vitamin C content.']
Gate Basmati Rice - Classic,India Gate,1 kg Pouch,Rs 210,"[""India Gate classic is an exotic class of Basmati. It embodies all the attributes of a true Basmati rice Grain. It is pearl white grain, smooth, extra long and extra fine. It will be an important part of all quality rice recipes and on your platter to relish. On cooking, the grains fluff up to other than twice the unique length; and won't stick together or break.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/""]"
Royal Urad Whole/Gota Unpolished,bb Royal,1 kg Pouch,Rs 148,"['Urad Wash Gota is a skinned, Off-white coloured lentil with a strong aroma and is native to India. It has high dietary value and is rich resource of Vitamin B, Iron, Magnesium and Potassium. It is generally used in preparation of different cuisines. Our product is hygienically processed in our units to eliminate all kind of dust And Foreign Particles. Urad dal is generally soaked and ground to make batter for idlis, dosas, vadas, etc. It is used in curries, chutneys and sometimes to Make desserts as well.']"
horse Vadi Matta,Double horse,5 kg Bag,Rs 361,"['Imagine a dish filled with pristine long grains of pearly rice. Now imagine these grains filled with specks of black and other defects lining your plate. Not a pretty sight? Well, fret no more. With the latest sortex sorting technology, you can get rice that is filled with the pristine goodness of your dreams. Just ask Double House for its Sortex Rice, to know more!  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
Sampann Channa Dal,Tata Sampann,1 kg,Rs 110.40,"['Indulge in the true flavours of nature with the all-natural Tata I Shakti dal. The range of Tata pulses come with a promise of superior quality and genuine flavours. Tata I Shakti pulses are cultivated in Indian farms and are grown in completely natural conditions to bring to you the purest form of health and nutrition.\r\r\nThe Tata channa dal is free from any added chemicals, colour or any other foreign element. The unpolished I Shakti dal is not exposed to the harmful marble powder, oil polish or animal skin touch that are the base polishing elements found in polished pulses. Tata Shakti dal is power packed with nutritional essentials like protein, dietary fibre and carbohydrates. Buy Tata channa dal and take a step ahead towards a healthier lifestyle.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Royal Organic - Maize flour/Makka Atta,bb Royal,500 g,Rs 41,['Maize flour is derived from the ground and desiccated seed of the maize plant. It is the second most produced and consumed flour after wheat flour.']
Gate Rice - Jeera,India Gate,1 kg,Rs 104,['India Gate Jeera Rice is an exquisite variety of Kaima Rice or Jeerakasala which is extensively used in Malabari cuisine. It has a beautiful aroma imparting a subtle taste and is specially used to prepare authentic dishes like jeera rice.']
Popular Ajwain - Whole,bb Popular,100 g,Rs 47,"['Ajwain seeds are egg-shaped and grey in colour. It has a pungent and slightly bitter taste with a distinctive aroma. It has a sharp, hot and burning taste on the tongue. It is used to add flavour to lots of dishes.']"
Gate Basmati Rice - Mogra/Broken,India Gate,5 kg Bag,Rs 335,"['It is hard to miss the amazing aroma of India Gate Basmati Rice Mogra from a distance; the fine long grains and the aromatic flavour simply stir up your appetite. The India Gate basmati Mogra can be uniquely identified by the length of the grain and the fragrance which makes your pulao, biriyani and risotto all the more appealing.Mogra originates from the Terai region, close to North-western Himalayas which is known as the heartland of basmati. The quality of the harvest is undoubtedly the best; it is tested, procured and then matured for one year. As a result, the grains are longer; they do not break or stick together and has an unmistakably amazing aroma. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
